date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:10:15	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:14%20GMT	https://site-production-3217.up.railway.app/simulador/%22null.html%22	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/_null.44.delayed	(from https://site-production-3217.up.railway.app/simulador/simulador.html)
03:10:16	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:15%20GMT	https://site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.6.3	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.455b62.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:17	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:16%20GMT	https://site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.46d41d.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:17	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:17%20GMT	https://site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.475b62.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:18	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:17%20GMT	https://site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.485b62.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:19	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:18%20GMT	https://site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.495b62.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:20	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:19%20GMT	https://site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/font-awesome/fonts/fontawesome-webfont.4a5b62.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:20	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:19%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/insta-bg.gif	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/insta-bg.4b.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:21	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:20%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/fire.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/fire.4c.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:22	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:21%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/investflix.png	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/investflix.4d.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:22	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:21%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/bg_header_investflix.jpg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/bg_header_investflix.4e.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:23	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:22%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/banners/Custom.png	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/banners/Custom.4f.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:24	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:23%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/bg-investnews-letter.jpg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/bg-investnews-letter.50.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:24	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:24%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/bg-investnews-letter-sucesso.png	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/bg-investnews-letter-sucesso.51.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:25	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:24%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/bg-investnews-letter-erro.png	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/bg-investnews-letter-erro.52.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:26	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:25%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/banners/newsletter.png	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/banners/newsletter.53.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:26	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:26%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-rendafixa.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-rendafixa.54.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:27	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:26%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-rendafixa.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-rendafixa.55.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:28	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:27%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-smallcaps.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-smallcaps.56.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:29	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:28%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-smallcaps.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-smallcaps.57.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:29	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:28%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-dividendos.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-dividendos.58.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:30	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:29%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-dividendos.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-dividendos.59.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:31	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:30%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-fiis.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-fiis.5a.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:31	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:31%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-fiis.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-fiis.5b.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:32	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:31%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-simulador-carteiras.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-simulador-carteiras.5c.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:33	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:32%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-simulador-carteiras.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-simulador-carteiras.5d.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:34	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:33%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-comparador-fundos.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-comparador-fundos.5e.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:34	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:33%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-comparador-fundos.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-comparador-fundos.5f.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:35	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:34%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-simulador-aposentadoria.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-simulador-aposentadoria.60.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:36	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:35%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-simulador-aposentadoria.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-simulador-aposentadoria.61.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:36	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:35%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-simulador-investimento.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-simulador-investimento.62.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:37	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:36%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-simulador-investimento.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-simulador-investimento.63.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:38	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:37%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-comparador-transporte.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-comparador-transporte.64.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:38	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:38%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-comparador-transporte.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-comparador-transporte.65.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:39	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:38%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-calculadora-pet.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-calculadora-pet.66.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:40	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:39%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-calculadora-pet.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-calculadora-pet.67.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:40	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:40%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-simulador-tesouro.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-simulador-tesouro.68.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:41	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:40%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-simulador-tesouro.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-simulador-tesouro.69.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:41%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/bg-card-copa.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/bg-card-copa.6a.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:42%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-copa-probabilidades.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-copa-probabilidades.6b.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:43	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:42%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-copa-fasedegrupos.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-copa-fasedegrupos.6c.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:44	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:43%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-copa-curiosidades.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-copa-curiosidades.6d.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
03:10:45	153/153	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Feb%202024%2006:10:44%20GMT	https://site-production-3217.up.railway.app/simulador/css/images/widgets/icon-copa-noticias.svg	C:/Users/rafae/OneDrive/%c3%81rea%20de%20Trabalho/Pag2/Pagina2/site-production-3217.up.railway.app/simulador/css/images/widgets/icon-copa-noticias.6e.delayed	(from https://site-production-3217.up.railway.app/simulador/css/style.css)
